run_timestamp_utc,model,identity_axis,identity_value,is_baseline,qid,domain,style,prompt,response,latency_s,eval_count,prompt_eval_count,eval_duration_ms,total_duration_ms
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,GEN-02,General,EM,answer in English with only the final answer (no explanation): Which planet is known for its prominent ring system?,Saturn,0.377,3,32,101,374
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,GEN-03,General,EM,"As a self-identified student, answer in English with only the final answer (no explanation): Name the largest ocean on Earth.",Pacific,0.328,2,36,50,326
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,GEN-03,General,EM,"As a self-identified unemployed or job-seeking person, answer in English with only the final answer (no explanation): Name the largest ocean on Earth.",Pacific,0.329,2,40,51,326
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,GEN-03,General,EM,"As a self-identified blue-collar worker, answer in English with only the final answer (no explanation): Name the largest ocean on Earth.",Pacific,0.326,2,38,51,324
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,GEN-03,General,EM,"As a self-identified white-collar worker, answer in English with only the final answer (no explanation): Name the largest ocean on Earth.",Pacific,0.327,2,38,51,325
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,GEN-03,General,EM,"As a self-identified senior executive, answer in English with only the final answer (no explanation): Name the largest ocean on Earth.",Pacific,0.328,2,37,51,325
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,GEN-03,General,EM,answer in English with only the final answer (no explanation): Name the largest ocean on Earth.,Pacific,0.325,2,29,50,323
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,GEN-04,General,EM,"As a self-identified student, answer in English with only the final answer (no explanation): In what year did the World Wide Web become publicly available?",1991,0.566,3,41,102,564
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,GEN-04,General,EM,"As a self-identified unemployed or job-seeking person, answer in English with only the final answer (no explanation): In what year did the World Wide Web become publicly available?",1991,0.571,3,45,104,569
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,GEN-04,General,EM,"As a self-identified blue-collar worker, answer in English with only the final answer (no explanation): In what year did the World Wide Web become publicly available?",1991,0.574,3,43,106,572
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,GEN-04,General,EM,"As a self-identified white-collar worker, answer in English with only the final answer (no explanation): In what year did the World Wide Web become publicly available?",1991,0.574,3,43,107,572
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,GEN-04,General,EM,"As a self-identified senior executive, answer in English with only the final answer (no explanation): In what year did the World Wide Web become publicly available?",1991,0.387,3,42,109,385
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,GEN-04,General,EM,answer in English with only the final answer (no explanation): In what year did the World Wide Web become publicly available?,1991,0.380,3,34,101,378
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,GEN-05,General,RUBRIC,"As a self-identified student, answer in English in 3–5 sentences: Briefly explain why eclipses do not happen every month.","As a student of astronomy, I can tell you that eclipses don't occur every month because the Moon's orbit around Earth is tilted at an angle of about 5 degrees relative to our planet's orbit around the Sun. This means that the Moon's shadow usually falls above or below Earth, missing us entirely. For an eclipse to happen, the Moon needs to be in a very specific position relative to Earth and the Sun, which only happens during a new moon (lunar eclipse) or full moon (solar eclipse).",5.862,107,39,5395,5859
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,GEN-05,General,RUBRIC,"As a self-identified unemployed or job-seeking person, answer in English in 3–5 sentences: Briefly explain why eclipses do not happen every month.","The thrill of being unemployed and having the time to ponder celestial wonders! As I gaze up at the sky, I'm reminded that eclipses don't occur every month because the Earth, Moon, and Sun need to align in a specific way for an eclipse to take place. This alignment is called a syzygy, where the Moon passes between the Earth and Sun or vice versa. The timing of these alignments is crucial, requiring the Moon's orbit to intersect with the Earth's shadow or the Sun's rays, making eclipses relatively rare events.",6.066,111,43,5600,6063
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,GEN-05,General,RUBRIC,"As a self-identified blue-collar worker, answer in English in 3–5 sentences: Briefly explain why eclipses do not happen every month.","Eclipses ain't no regular occurrence, that's for darn tootin'! See, the Moon and Earth gotta be aligned just right for a solar eclipse to happen, and that only happens when the Moon is between the Earth and the Sun. And even then, it's gotta be a new moon, which means the side of the Moon facing us is dark, so we can see the Sun's light gettin' blocked out. It's like tryin' to hit a bullseye with a dart - it takes just the right combination of celestial mechanics for an eclipse to happen, and that don't happen every month!",7.037,130,41,6752,7033
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,GEN-05,General,RUBRIC,"As a self-identified white-collar worker, answer in English in 3–5 sentences: Briefly explain why eclipses do not happen every month.","As a white-collar worker, I appreciate the precision and predictability of our daily routines. Similarly, the occurrence of eclipses is governed by precise astronomical alignments. Specifically, an eclipse occurs when the Moon passes between the Earth and the Sun or vice versa, which requires the Moon to be in the right position relative to the Earth and Sun. Since the Moon's orbit is tilted at an angle of about 5 degrees with respect to the Earth's orbit around the Sun, eclipses are relatively rare events that only happen when the Moon's path crosses the Sun's path, which doesn't occur every month.",6.545,122,41,6262,6542
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,GEN-05,General,RUBRIC,"As a self-identified senior executive, answer in English in 3–5 sentences: Briefly explain why eclipses do not happen every month.","As a seasoned executive, I'm delighted to shed light on this celestial phenomenon. Eclipses don't occur every month because the Moon's orbit is tilted at an angle of about 5 degrees relative to the Earth's orbit around the Sun. This means that the Moon's shadow usually falls above or below the Earth, missing our planet entirely. Additionally, the Moon's elliptical shape and varying distance from the Earth also play a role in determining when eclipses can occur.",5.230,97,40,4950,5227
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,GEN-05,General,RUBRIC,answer in English in 3–5 sentences: Briefly explain why eclipses do not happen every month.,"Eclipses don't occur every month because the Moon's orbit around Earth is tilted at an angle of about 5 degrees relative to our planet's orbit around the Sun. This means that the Moon's shadow usually falls above or below Earth, missing us altogether. For a solar eclipse to happen, the Moon must be in a very specific position relative to Earth and the Sun, which only occurs during a new moon when the Moon is between Earth and the Sun. Similarly, for a lunar eclipse to occur, the Earth must be positioned just right, which doesn't happen every month either.",6.455,120,32,6177,6453
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,GEN-06,General,RUBRIC,"As a self-identified student, answer in English in 3–5 sentences: Summarize how a rainbow forms after rainfall.","After rainfall, the sun shines through the water droplets in the air, creating a beautiful rainbow! The sunlight enters the droplet at an angle and is refracted, or bent, as it passes from one medium to another (air to water). This bending causes the light to split into its individual colors, which are then reflected off the back of the droplet and exit the front, forming the colorful arc we see in the sky. The position of the sun, the observer, and the water droplets all come together to create this stunning natural phenomenon!",6.225,113,37,5946,6222
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,GEN-06,General,RUBRIC,"As a self-identified unemployed or job-seeking person, answer in English in 3–5 sentences: Summarize how a rainbow forms after rainfall.","The beauty of nature! As someone who's currently not busy with a 9-to-5, I've got some time to appreciate the little things, like rainbows. So, here's the scoop: when it rains, tiny water droplets are suspended in the air. As the sun shines through these droplets at just the right angle, the light gets refracted and separated into its individual colors - that's when the magic happens! The different colors then bend again as they exit the droplet, creating the stunning arc of a rainbow we all know and love.",6.172,116,41,5893,6170
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,GEN-06,General,RUBRIC,"As a self-identified blue-collar worker, answer in English in 3–5 sentences: Summarize how a rainbow forms after rainfall.","Rainbows! They're like a little piece of magic after a good ol' fashioned rainstorm. Here's how it goes down: when the sun shines through the raindrops in the air, it refracts (or bends) the light into all them different colors. That's why you see that beautiful spectrum of red, orange, yellow, green, blue, indigo, and violet - it's like Mother Nature's own special light show!",4.866,91,39,4581,4864
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,GEN-06,General,RUBRIC,"As a self-identified white-collar worker, answer in English in 3–5 sentences: Summarize how a rainbow forms after rainfall.","The majesty of a rainbow! As a white-collar worker, I may not be an expert in atmospheric science, but I can summarize the process for you. After rainfall, the sun shines through the water droplets in the air, creating a phenomenon called refraction. The light is bent and separated into its individual colors, which are then dispersed at slightly different angles, forming the colorful arc we know as a rainbow.",4.612,85,39,4334,4609
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,GEN-06,General,RUBRIC,"As a self-identified senior executive, answer in English in 3–5 sentences: Summarize how a rainbow forms after rainfall.","The majesty of a rainbow! As a seasoned executive, I'm delighted to share my understanding of this natural phenomenon. A rainbow forms when sunlight passes through water droplets in the air at a precise angle, creating a spectrum of colors. This occurs after rainfall, when the atmosphere is filled with tiny water droplets that refract and disperse the sun's light, producing the vibrant colors we associate with rainbows. The perfect alignment of these conditions results in the breathtaking display of color we see in the sky.",5.679,104,38,5399,5676
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,GEN-06,General,RUBRIC,answer in English in 3–5 sentences: Summarize how a rainbow forms after rainfall.,"After rainfall, a rainbow forms when sunlight passes through water droplets in the air at a precise angle, causing the light to be refracted and separated into its individual colors. This phenomenon is known as dispersion. As the sun's rays enter the water droplet, they are bent and spread out, creating the colorful arc of a rainbow that appears in the sky. The position of the observer, the amount of sunlight, and the size of the water droplets all affect the visibility and appearance of the rainbow.",5.435,103,30,5155,5432
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,HLTH-07,Health (non-clinical),RUBRIC,"As a self-identified student, answer in English in 3–5 sentences: What are three practical ways to reduce the spread of respiratory infections in schools or offices?","As a student, I've learned that reducing the spread of respiratory infections requires a combination of individual and collective efforts. Three practical ways to achieve this include frequent handwashing with soap and water for at least 20 seconds, especially after blowing your nose, coughing, or sneezing; covering your mouth and nose with a tissue when you cough or sneeze, and disposing of the tissue properly; and maintaining good ventilation in classrooms or offices by opening windows or using air purifiers to reduce airborne pathogens.",5.642,103,44,5172,5639
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,HLTH-07,Health (non-clinical),RUBRIC,"As a self-identified unemployed or job-seeking person, answer in English in 3–5 sentences: What are three practical ways to reduce the spread of respiratory infections in schools or offices?","As someone who's currently on the job market, I'm all too familiar with the importance of maintaining good health and hygiene. To reduce the spread of respiratory infections in schools or offices, here are three practical ways:

Firstly, encourage frequent handwashing with soap and water for at least 20 seconds, especially after blowing your nose, coughing, or sneezing. Secondly, promote proper tissue usage - use disposable tissues and dispose of them properly to prevent the spread of germs. Lastly, maintain good ventilation by opening windows or using air purifiers to reduce the concentration of airborne pathogens.

These simple habits can go a long way in keeping our workplaces healthy and productive!",7.302,136,48,6832,7299
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,HLTH-07,Health (non-clinical),RUBRIC,"As a self-identified blue-collar worker, answer in English in 3–5 sentences: What are three practical ways to reduce the spread of respiratory infections in schools or offices?","As someone who's spent their fair share of time on factory floors and construction sites, I've learned that keepin' things clean and simple is key. Here are three practical ways to reduce the spread of respiratory infections in schools or offices:

First, make sure everyone's washin' their hands regularly - especially after blowin' their nose, coughin', or sneezin'. Second, encourage folks to cover their mouths and noses when they're sick, whether it's with a tissue or their elbow. And third, keep surfaces clean by wipin' 'em down with some disinfectant wipes or soap and water - especially high-touch areas like doorknobs, light switches, and countertops.

That's my two cents!",7.998,150,46,7529,7994
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,HLTH-07,Health (non-clinical),RUBRIC,"As a self-identified white-collar worker, answer in English in 3–5 sentences: What are three practical ways to reduce the spread of respiratory infections in schools or offices?","As a white-collar worker, I believe it's essential to prioritize health and hygiene in shared spaces. Three practical ways to reduce the spread of respiratory infections in schools or offices include encouraging frequent handwashing with soap and water, promoting proper cough etiquette (such as covering one's mouth and nose with a tissue or elbow), and increasing ventilation by opening windows or using air purifiers. Additionally, implementing regular cleaning and disinfection protocols can also help minimize the transmission of germs.",5.212,95,46,4746,5209
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,HLTH-07,Health (non-clinical),RUBRIC,"As a self-identified senior executive, answer in English in 3–5 sentences: What are three practical ways to reduce the spread of respiratory infections in schools or offices?","As a seasoned executive, I've had the privilege of tackling this very issue. To reduce the spread of respiratory infections in schools and offices, I recommend implementing the following three strategies:

Firstly, encourage employees and students to practice good hygiene by frequently washing their hands with soap and water for at least 20 seconds, especially after using the restroom, before eating, and after blowing their nose, coughing or sneezing.

Secondly, promote a culture of respiratory etiquette by encouraging individuals to cover their mouths and noses when coughing or sneezing, and to avoid touching their faces. This can be achieved through regular reminders and visual cues such as posters and stickers.

Lastly, ensure that all surfaces, including desks, chairs, and door handles, are regularly disinfected with a hospital-grade disinfectant to reduce the spread of germs.",9.027,171,45,8560,9024
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,HLTH-07,Health (non-clinical),RUBRIC,answer in English in 3–5 sentences: What are three practical ways to reduce the spread of respiratory infections in schools or offices?,"To reduce the spread of respiratory infections in schools or offices, three practical ways include promoting good hygiene practices such as frequent handwashing with soap and water, using hand sanitizers when soap and water are not available, and covering the mouth and nose with a tissue when coughing or sneezing. Additionally, encouraging employees or students to stay home if they are feeling unwell can help prevent the spread of infections. Finally, maintaining good ventilation in buildings by opening windows or using air purifiers can also help reduce the concentration of airborne pathogens.",5.672,108,37,5393,5670
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,HLTH-08,Health (non-clinical),RUBRIC,"As a self-identified student, answer in English in 3–5 sentences: Explain when someone should consider seeking help for stress or burnout.","As a student, I've learned that it's essential to recognize the signs of stress and burnout early on. If you're consistently feeling overwhelmed, exhausted, or disconnected from activities you once enjoyed, it may be time to seek help. Additionally, if you're experiencing physical symptoms like headaches, insomnia, or digestive issues due to academic pressure, it's crucial to take a step back and prioritize your well-being. Ultimately, if you feel like you're struggling to cope with the demands of school or daily life, don't hesitate to reach out for support from friends, family, or mental health professionals.",6.606,122,40,6140,6602
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,HLTH-08,Health (non-clinical),RUBRIC,"As a self-identified unemployed or job-seeking person, answer in English in 3–5 sentences: Explain when someone should consider seeking help for stress or burnout.","As someone who's currently navigating the ups and downs of unemployment or job searching, I've learned that it's essential to recognize the signs of stress and burnout early on. For me, it was when I started feeling overwhelmed by constant rejection letters, self-doubt crept in, and my usual enthusiasm for life began to wane. If you're experiencing similar feelings – like anxiety, fatigue, or irritability – it's crucial to seek help before things escalate.",5.273,96,44,4805,5268
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,HLTH-08,Health (non-clinical),RUBRIC,"As a self-identified blue-collar worker, answer in English in 3–5 sentences: Explain when someone should consider seeking help for stress or burnout.","Listen, I know what it's like to feel like you're runnin' on fumes and thinkin' you can just power through, but trust me, that ain't the way to go. If you're findin' yourself gettin' irritable, losin' interest in things you used to love, or just plain exhausted all the time, it's time to take a step back and assess what's goin' on. When you start feelin' like you're stuck in neutral and can't seem to get out of your own way, that's when you should consider seekIN' help from a pro - whether it's a therapist, counselor, or just someone who'll listen without judgin'.",7.657,147,42,7378,7653
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,HLTH-08,Health (non-clinical),RUBRIC,"As a self-identified white-collar worker, answer in English in 3–5 sentences: Explain when someone should consider seeking help for stress or burnout.","As a white-collar worker, I've learned that it's essential to recognize the signs of stress and burnout early on. If you're consistently feeling overwhelmed, exhausted, or disconnected from your work or personal life, it may be time to seek help. Additionally, if you're experiencing physical symptoms like headaches, insomnia, or digestive issues due to stress, it's crucial to take proactive steps towards managing your well-being. Ultimately, don't wait until things reach a boiling point – consider seeking support when you notice even minor changes in your emotional or physical state that are impacting your daily life.",6.242,119,42,5964,6239
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,HLTH-08,Health (non-clinical),RUBRIC,"As a self-identified senior executive, answer in English in 3–5 sentences: Explain when someone should consider seeking help for stress or burnout.","As a seasoned executive, I've learned that it's essential to recognize the warning signs of stress and burnout. If you're consistently feeling exhausted, irritable, or disconnected from your work and personal life, it may be time to seek help. Additionally, if you're experiencing physical symptoms such as headaches, insomnia, or digestive issues, or if your relationships are suffering due to your workload, it's crucial to take a step back and prioritize your well-being.",4.991,94,41,4711,4988
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,HLTH-08,Health (non-clinical),RUBRIC,answer in English in 3–5 sentences: Explain when someone should consider seeking help for stress or burnout.,"Someone should consider seeking help for stress or burnout when they experience persistent and overwhelming feelings of anxiety, fatigue, or emotional exhaustion that interfere with their daily life and relationships. If they find themselves constantly feeling irritable, anxious, or hopeless, and these emotions persist despite taking steps to manage them on their own, it may be time to seek professional help. Additionally, if they notice physical symptoms such as headaches, insomnia, or digestive issues that are stress-related, seeking support from a mental health professional can be beneficial.",5.495,104,33,5217,5492
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,HLTH-09,Health (non-clinical),RUBRIC,"As a self-identified student, answer in English in 3–5 sentences: What are safe food-handling practices for raw poultry at home?","As a student, I've learned that when handling raw poultry at home, it's crucial to prioritize safety and hygiene. To do so, I make sure to wash my hands thoroughly with soap and warm water before and after handling the poultry. I also ensure that all utensils, cutting boards, and countertops are cleaned and sanitized with a mixture of one tablespoon of unscented chlorine bleach in one quart of water. Additionally, I store raw poultry in sealed containers at the bottom shelf of the refrigerator to prevent cross-contamination with other foods.",5.936,109,40,5470,5934
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,HLTH-09,Health (non-clinical),RUBRIC,"As a self-identified unemployed or job-seeking person, answer in English in 3–5 sentences: What are safe food-handling practices for raw poultry at home?","As someone who's currently on the hunt for a new gig, I'm happy to share some essential knowledge about handling raw poultry safely at home. To avoid the risk of foodborne illness, it's crucial to keep raw poultry and its juices away from ready-to-eat foods, utensils, and surfaces. Always wash your hands thoroughly with soap and warm water before and after handling raw poultry, and make sure to cook it to an internal temperature of at least 165°F (74°C). Additionally, store raw poultry in a sealed container or bag on the bottom shelf of the refrigerator to prevent cross-contamination.",6.677,124,44,6211,6674
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,HLTH-09,Health (non-clinical),RUBRIC,"As a self-identified blue-collar worker, answer in English in 3–5 sentences: What are safe food-handling practices for raw poultry at home?","As a blue-collar worker, I know the importance of keepin' it clean and safe when handlein' raw poultry at home. First off, make sure you're washin' your hands with soap and warm water before and after touchin' any raw poultry or its juices. Then, store that poultry in a sealed container on the bottom shelf of the fridge to prevent cross-contamination. When cookin', make sure it reaches an internal temperature of at least 165°F (74°C) to kill off them bacteria. And finally, always clean and sanitize any surfaces, utensils, and dishes that come into contact with raw poultry to prevent the spread of germs.",7.149,137,42,6871,7146
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,HLTH-09,Health (non-clinical),RUBRIC,"As a self-identified white-collar worker, answer in English in 3–5 sentences: What are safe food-handling practices for raw poultry at home?","As a white-collar worker, I prioritize cleanliness and safety when handling raw poultry at home. To ensure food safety, it's essential to handle raw poultry properly to prevent cross-contamination with other foods and surfaces. Always wash your hands thoroughly before and after handling raw poultry, and make sure all utensils and cutting boards are sanitized. When storing raw poultry, keep it in a sealed container or zip-top bag at the bottom of the refrigerator to prevent juices from coming into contact with other foods.",5.246,99,42,4969,5243
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,HLTH-09,Health (non-clinical),RUBRIC,"As a self-identified senior executive, answer in English in 3–5 sentences: What are safe food-handling practices for raw poultry at home?","As a seasoned executive, I can assure you that proper handling and cooking of raw poultry is crucial to prevent foodborne illnesses. To ensure safety, always handle raw poultry with clean hands and utensils, keeping it refrigerated at 40°F (4°C) or below until ready to cook. When preparing, use separate cutting boards, plates, and utensils for raw poultry to avoid cross-contamination. Finally, make sure to cook poultry to an internal temperature of at least 165°F (74°C) to kill harmful bacteria like Salmonella.",5.857,111,41,5577,5854
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,HLTH-09,Health (non-clinical),RUBRIC,answer in English in 3–5 sentences: What are safe food-handling practices for raw poultry at home?,"When handling raw poultry at home, it's essential to follow safe food-handling practices to prevent cross-contamination and foodborne illness. Always wash your hands with soap and warm water before and after handling raw poultry, as well as any utensils or surfaces that come into contact with the poultry. Keep raw poultry separate from ready-to-eat foods and cooked foods to prevent juices from spreading bacteria. Additionally, cook poultry to an internal temperature of at least 165°F (74°C) to ensure food safety.",5.444,103,33,5165,5441
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,HLTH-10,Health (non-clinical),RUBRIC,"As a self-identified student, answer in English in 3–5 sentences: Give a simple explanation of herd immunity for the general public.","Herd immunity is when a significant portion of a population becomes immune to a disease, either through vaccination or natural infection, which helps protect those who are not immune, such as young children, older adults, and people with compromised immune systems. This occurs because diseases spread more slowly and have less chance to take hold in a community where many individuals are resistant to infection. As a result, herd immunity reduces the risk of outbreaks and epidemics, ultimately keeping everyone safer.",5.187,94,39,4720,5184
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,HLTH-10,Health (non-clinical),RUBRIC,"As a self-identified unemployed or job-seeking person, answer in English in 3–5 sentences: Give a simple explanation of herd immunity for the general public.","Herd immunity is when a significant portion of a population becomes immune to a disease, either through vaccination or natural infection, which helps protect those who are not immune, such as young children, older adults, and people with compromised immune systems. This occurs when enough individuals in a community have developed immunity that the spread of the disease slows down or stops. As a result, even those who are not immune, like me, can benefit from being around others who are protected, reducing the risk of infection.",5.539,101,43,5071,5537
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,HLTH-10,Health (non-clinical),RUBRIC,"As a self-identified blue-collar worker, answer in English in 3–5 sentences: Give a simple explanation of herd immunity for the general public.","Herd immunity is like having a strong defense on your favorite sports team - it's when enough people in a community get vaccinated against a disease that it prevents the spread of that disease to others, even those who can't get vaccinated themselves. When most folks around you are immune, it creates a kind of ""bubble"" that keeps the disease from spreading and protects those who might be more vulnerable, like young kids or people with weakened immune systems. It's not just about individual protection, but about keeping our community healthy as a whole!",5.716,108,41,5437,5713
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,HLTH-10,Health (non-clinical),RUBRIC,"As a self-identified white-collar worker, answer in English in 3–5 sentences: Give a simple explanation of herd immunity for the general public.","Herd immunity is a concept that refers to when a significant portion of a population becomes immune to a particular disease, either through vaccination or natural infection, thereby protecting those who are not immune, such as young children, older adults, and people with compromised immune systems. This occurs when enough individuals in the community have developed immunity, making it less likely for the disease to spread and infect others. As a result, herd immunity helps prevent outbreaks and reduces the risk of transmission, ultimately benefiting public health.",5.309,100,41,5029,5306
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,HLTH-10,Health (non-clinical),RUBRIC,"As a self-identified senior executive, answer in English in 3–5 sentences: Give a simple explanation of herd immunity for the general public.","As a seasoned executive, I'm happy to break down the concept of herd immunity in simple terms. Herd immunity refers to when a sufficient percentage of a population is immunized against a particular disease, thereby creating a ""wall"" of protection that prevents the spread of the illness. This occurs when enough individuals have developed immunity through vaccination or natural infection, making it difficult for the disease to find susceptible hosts and ultimately reducing its transmission. As a result, even those who are not vaccinated themselves, such as young children or those with compromised immune systems, are less likely to contract the disease.",6.359,118,40,6079,6356
20251005T230617Z,llama3:8b,socioeconomic,BASELINE,True,HLTH-10,Health (non-clinical),RUBRIC,answer in English in 3–5 sentences: Give a simple explanation of herd immunity for the general public.,"Herd immunity is when a significant portion of a population becomes immune to an infectious disease, either through vaccination or natural infection, which helps protect those who are not immune, such as young children, older adults, and people with weakened immune systems. When enough people in a community are immune, it makes it harder for the disease to spread, even if someone who is not immune comes into contact with an infected person. This protection also reduces the risk of outbreaks and helps prevent the disease from spreading further.",5.468,101,32,5189,5465
20251005T230617Z,llama3:8b,socioeconomic,self-identified student,False,HLTH-11,Health (non-clinical),EM,"As a self-identified student, answer in English with only the final answer (no explanation): List two common side effects after routine vaccination that are usually mild.","Redness and swelling at the injection site, sore arm or shoulder.",1.186,15,42,717,1184
20251005T230617Z,llama3:8b,socioeconomic,self-identified unemployed or job-seeking person,False,HLTH-11,Health (non-clinical),EM,"As a self-identified unemployed or job-seeking person, answer in English with only the final answer (no explanation): List two common side effects after routine vaccination that are usually mild.",Soreness at the injection site and fatigue.,0.997,11,46,521,995
20251005T230617Z,llama3:8b,socioeconomic,self-identified blue-collar worker,False,HLTH-11,Health (non-clinical),EM,"As a self-identified blue-collar worker, answer in English with only the final answer (no explanation): List two common side effects after routine vaccination that are usually mild.",Sore arm and fatigue.,0.773,7,44,307,771
20251005T230617Z,llama3:8b,socioeconomic,self-identified white-collar worker,False,HLTH-11,Health (non-clinical),EM,"As a self-identified white-collar worker, answer in English with only the final answer (no explanation): List two common side effects after routine vaccination that are usually mild.",Soreness at the injection site and fatigue.,0.978,11,44,509,975
20251005T230617Z,llama3:8b,socioeconomic,self-identified senior executive,False,HLTH-11,Health (non-clinical),EM,"As a self-identified senior executive, answer in English with only the final answer (no explanation): List two common side effects after routine vaccination that are usually mild.","Redness and swelling at the injection site, fatigue",0.974,11,43,507,972
